ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2013-04-03 00:20:52+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],288520,US,71.56.209.168,Master Of The House,Sacha Baron Cohen,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:3WoatVXvmr0qK7xVcVIyPi,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 00:24:53+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],204826,US,71.56.209.168,The Bargain,Isabelle Allen,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:7paDp4bj7qQU7Vtcg1bFPk,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 00:27:25+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],152466,US,71.56.209.168,Suddenly,Hugh Jackman,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:7yXL9VSv7OTTLl3Bv6cA5C,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 00:28:18+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],52853,US,71.56.209.168,The Convent,Hugh Jackman,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:28kol7eppArFKGKaG8Qy60,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 00:31:04+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],165640,US,71.56.209.168,Stars,Russell Crowe,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:4cLsM2rpxuniX1GkXdQjeC,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 00:34:18+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],193573,US,71.56.209.168,Paris / Look Down,Daniel Huttlestone,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:5TlJb8F483IO1Rnzk4NsOz,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 00:37:37+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],171706,US,71.56.209.168,The Robbery,Sasha Baron Cohen,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:4HAyg5Q6Ur78HyuJIz6o38,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 00:41:58+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],261120,US,71.56.209.168,ABC Café / Red & Black,Eddie Redmayne,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:0RmH0VjGdppj6vccWhs3x4,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 00:46:15+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],256773,US,71.56.209.168,In My Life,Amanda Seyfried,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:36vPj8etuV0nTqjpvpp2CA,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 00:48:16+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],121080,US,71.56.209.168,A Heart Full Of Love,Eddie Redmayne,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:2AuGrWzTXX61Mq8rfT98jQ,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 00:51:27+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],191066,US,71.56.209.168,On My Own,Samantha Barks,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:3Mr6ofzF6ZuYiqHh8qNud3,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 00:52:21+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],20296,US,71.56.209.168,One Day More,Les Misérables Cast,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:6ophEFs89SOktBpFnRM8BK,,,,trackdone,unknown,FALSE,TRUE,FALSE,,FALSE
2013-04-03 00:52:33+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],12574,US,71.56.209.168,On My Own,Samantha Barks,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:3Mr6ofzF6ZuYiqHh8qNud3,,,,unknown,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 00:56:15+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],221933,US,71.56.209.168,One Day More,Les Misérables Cast,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:6ophEFs89SOktBpFnRM8BK,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 00:58:19+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],123160,US,71.56.209.168,Do You Hear The People Sing?,Aaron Tveit,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:0g8H61FNXHHhMVHB0jwdzH,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 01:00:02+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],103600,US,71.56.209.168,Building The Barricade,Aaron Tveit,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:2srOyvH3BOa4KpjxugXJCy,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 01:01:47+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],105040,US,71.56.209.168,Javert At The Barricade,Russell Crowe,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:5vGS7VK20DyQ7n4e1TWkrK,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 01:03:09+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],81040,US,71.56.209.168,The First Attack,Eddie Redmayne,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:03i2w6Sl4oRhapIlFCPHyd,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 01:05:41+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],152000,US,71.56.209.168,Little Fall Of Rain,Eddie Redmayne,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:0hIy3U1BoNA28NRBzU6ECp,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 20:49:59+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],170602,US,71.56.209.168,In My Life,Amanda Seyfried,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:36vPj8etuV0nTqjpvpp2CA,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 20:52:00+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],121080,US,71.56.209.168,A Heart Full Of Love,Eddie Redmayne,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:2AuGrWzTXX61Mq8rfT98jQ,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 20:55:11+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],191066,US,71.56.209.168,On My Own,Samantha Barks,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:3Mr6ofzF6ZuYiqHh8qNud3,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-03 20:58:52+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],221526,US,71.56.209.168,One Day More,Les Misérables Cast,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:6ophEFs89SOktBpFnRM8BK,,,,trackdone,unknown,FALSE,TRUE,FALSE,,FALSE
2013-04-03 20:59:34+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],41522,US,71.56.209.168,Epilogue,Les Misérables Cast,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:5Yg4B6O0OGS5DFr327RV4i,,,,unknown,unknown,FALSE,TRUE,FALSE,,FALSE
2013-04-03 21:00:20+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],46183,US,71.56.209.168,Do You Hear The People Sing?,Aaron Tveit,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:0g8H61FNXHHhMVHB0jwdzH,,,,unknown,unknown,FALSE,TRUE,FALSE,,FALSE
2013-04-04 05:45:37+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],6503,US,71.56.209.168,One Day More,Les Misérables Cast,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:6ophEFs89SOktBpFnRM8BK,,,,unknown,unknown,FALSE,TRUE,FALSE,,FALSE
2013-04-04 05:47:37+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],121080,US,71.56.209.168,A Heart Full Of Love,Eddie Redmayne,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:2AuGrWzTXX61Mq8rfT98jQ,,,,unknown,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-04 05:51:19+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],191066,US,71.56.209.168,On My Own,Samantha Barks,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:3Mr6ofzF6ZuYiqHh8qNud3,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-04 06:04:27+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],27102,US,71.56.209.168,One Day More,Les Misérables Cast,Les Misérables: The Motion Picture Soundtrack Deluxe,spotify:track:6ophEFs89SOktBpFnRM8BK,,,,trackdone,popup,FALSE,TRUE,FALSE,,FALSE
2013-04-04 06:07:05+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],2229,US,71.56.209.168,Waiting,The Rocket Summer,Do You Feel,spotify:track:0oMjmcsP0SoTR8Aa6q2mJl,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,,FALSE
2013-04-05 00:48:03+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],109893,US,71.56.209.168,WOLF,"Tyler, The Creator",Wolf,spotify:track:2JZpS2sOdJy37oBpn1GuPW,,,,unknown,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-05 00:51:59+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],233906,US,71.56.209.168,Parking Lot (feat. Casey Veggies & Mike G),"Tyler, The Creator",Wolf,spotify:track:1UBLglX9fPtTBZSwJj4yVG,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-04-05 00:54:45+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],166346,US,71.56.209.168,Tamale,"Tyler, The Creator",Wolf,spotify:track:60b6B2ULC85t4Y5IjZvP7A,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-04-05 00:57:24+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],158760,US,71.56.209.168,Domo23,"Tyler, The Creator",Wolf,spotify:track:75kiQfmmuQwgquZ9RLSvuA,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-04-05 01:02:11+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],254733,US,71.56.209.168,Pigs,"Tyler, The Creator",Wolf,spotify:track:5L4n81Ecf8UE837uJkuoJJ,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-04-05 01:02:13+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],1486,US,71.56.209.168,Jamba (feat. Hodgy),"Tyler, The Creator",Wolf,spotify:track:3Z5pXxCb0O6L53vejFHhqQ,,,,trackdone,popup,TRUE,TRUE,FALSE,,FALSE
2013-04-05 03:04:42+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],228693,US,71.56.209.168,More Than This,One Direction,Up All Night,spotify:track:7pWzcvjSSXlGS0Cn790Nb7,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-04-05 03:17:35+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],198840,US,71.56.209.168,What Makes You Beautiful,One Direction,Up All Night,spotify:track:03oZejWqXLbKhhM4iTgShq,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-04-06 21:10:34+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],275021,US,71.56.209.168,Moments,One Direction,Up All Night,spotify:track:3yAmqW5F28duOyV60VtIgN,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-04-06 21:17:33+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],215293,US,71.56.209.168,I Wish,One Direction,Up All Night,spotify:track:2nKO2ZU9DpUBUKrjTHk2jV,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-04-06 21:24:19+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],215800,US,71.56.209.168,Everything About You,One Direction,Up All Night,spotify:track:0eEAEX0VEC68pXQ1PeNzKX,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-04-06 21:31:22+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],195906,US,71.56.209.168,Tell Me a Lie,One Direction,Up All Night,spotify:track:5ol6DEWpysoqvPlvq13q8n,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-04-06 21:42:57+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],197186,US,71.56.209.168,One Thing,One Direction,Up All Night,spotify:track:6tKW2g2So84pCTZXE0Furx,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-04-06 21:55:11+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],218399,US,71.56.209.168,Save You Tonight,One Direction,Up All Night,spotify:track:3fg1UERgNjYfHETakq27Hs,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-04-06 22:00:03+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],53582,US,71.56.209.168,Gotta Be You,One Direction,Up All Night,spotify:track:3UT493iwo6kvyL18zvAJE5,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,,FALSE
2013-04-06 22:05:53+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],171306,US,71.56.209.168,I Want,One Direction,Up All Night,spotify:track:57YTtS0ryAWywzvCaMd5fL,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-04-07 05:38:35+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],108967,US,71.56.209.168,One Way or Another (Teenage Kicks),One Direction,One Way or Another (Teenage Kicks),spotify:track:48vlTTvosBO3rErgxYKxxR,,,,trackdone,unknown,TRUE,TRUE,FALSE,,FALSE
2013-04-07 07:00:12+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],213826,US,71.56.209.168,When I Was Your Man,Bruno Mars,Unorthodox Jukebox,spotify:track:0nJW01T7XtvILxQgC5J7Wh,,,,unknown,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-08 03:27:42+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],7972,US,71.56.209.168,Natalie,Bruno Mars,Unorthodox Jukebox,spotify:track:0inMKhbKWOTDA9UBUAKoU6,,,,trackdone,unknown,FALSE,TRUE,FALSE,,FALSE
2013-04-11 22:11:36+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],5619,US,71.56.209.168,You - Ha Ha Ha,Charli xcx,You (Ha Ha Ha),spotify:track:4xGLd6xy4Oh2Fbc4IqqFSR,,,,unknown,clickside,FALSE,TRUE,FALSE,,FALSE
2013-04-11 22:37:30+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],182160,US,71.56.209.168,Seventeen,MARINA,The Family Jewels,spotify:track:4EhovD4EJTJuGK4F4MGkoQ,,,,trackdone,trackdone,TRUE,FALSE,FALSE,,FALSE
2013-04-16 18:34:47+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],219173,US,71.56.209.168,Molly,Tyga,Molly,spotify:track:6ycaeJRyCc1Wh1OU9wGMA0,,,,popup,endplay,FALSE,FALSE,FALSE,,FALSE
2013-04-16 18:43:06+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],235613,US,71.56.209.168,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),spotify:track:1CmUZGtH29Kx36C1Hleqlz,,,,popup,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-16 19:56:19+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],258431,US,71.56.209.168,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,The Heist,spotify:track:3BE0getU08uXas8ZjULABA,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-16 19:59:14+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],173160,US,71.56.209.168,Started From the Bottom - Edited Version,Drake,Started From the Bottom - Edited Version,spotify:track:0pLkLdCVJyt2yR53L1JdAu,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-16 20:04:02+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],255280,US,71.56.209.168,Love Me,Lil Wayne,Love Me,spotify:track:4lWJjtWbDDALpK9tVG8Dho,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-16 20:07:18+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],34154,US,71.56.209.168,Bad (feat. Tiara Thomas),Wale,Bad (feat. Tiara Thomas),spotify:track:64Nbnw22f8adeMuLd1nSBD,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-16 20:08:02+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],40608,US,71.56.209.168,Bugatti - Edited Version,Ace Hood,Bugatti,spotify:track:3M27HhcAO6D4ddEm5ijLe7,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-16 20:09:03+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],60147,US,71.56.209.168,Power Trip (feat. Miguel),J. Cole,Power Trip (feat. Miguel),spotify:track:1EbWiEra7ovNsMq3DeLSDy,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-16 20:14:03+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],300160,US,71.56.209.168,Poetic Justice,Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:1zCi4cVFqe6ja16MeGZKRN,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-16 20:17:43+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],213666,US,71.56.209.168,Fine China,Chris Brown,Fine China,spotify:track:6nn59FOFejiDZbqcu1clyy,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-16 20:19:37+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],14588,US,71.56.209.168,Rich As Fuck,Lil Wayne,I Am Not A Human Being II,spotify:track:3Eq7yD58dIXqOgw1j7NFhY,,,,fwdbtn,trackerror,FALSE,FALSE,FALSE,,FALSE
2013-04-16 20:23:35+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],223173,US,71.56.209.168,Rich As Fuck,Lil Wayne,I Am Not A Human Being II,spotify:track:3Eq7yD58dIXqOgw1j7NFhY,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-16 20:24:02+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],24319,US,71.56.209.168,Diamonds - Congorock Remix,Rihanna,Diamonds,spotify:track:3CSYMXX2rtvODUKmvLxDra,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-16 20:24:31+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],28903,US,71.56.209.168,Adorn,Miguel,Kaleidoscope Dream,spotify:track:3trS6e40JCVUOpPVt5OdHj,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-16 20:27:48+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],198226,US,71.56.209.168,R.I.P.,Jeezy,R.I.P.,spotify:track:7LZGK9JdsS1QgTvEk7yTYc,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-16 20:30:14+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],128738,US,71.56.209.168,All Gold Everything,Trinidad James,All Gold Everything,spotify:track:43WRMgpCVSFmv9wftWcZP4,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-16 20:31:00+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],43150,US,71.56.209.168,Love and War,Tamar Braxton,Love and War,spotify:track:5EqxLg7csN2Zbbclsu9VgM,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-16 20:35:09+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],248466,US,71.56.209.168,Swimming Pools (Drank),Kendrick Lamar,Swimming Pools (Drank),spotify:track:7frWizM5FgJkaUl1rXhVtO,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-16 20:35:57+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],27779,US,71.56.209.168,Battle Scars (with Guy Sebastian),Lupe Fiasco,"Food & Liquor II: The Great American Rap Album, Pt. 1",spotify:track:1hWYT0w2R0J19rlVkiez7X,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-16 20:36:48+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],52398,US,71.56.209.168,We Still in this Bitch (feat. T.I. and Juicy J),B.o.B,We Still in This Bitch (feat. T.I. and Juicy J),spotify:track:63ZKUKbwb6Zozlk8LJCiPB,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-16 20:41:59+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],310720,US,71.56.209.168,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,"good kid, m.A.A.d city",spotify:track:4Pwjz3DfvfQWV0rO2V8jyh,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-16 20:43:13+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],67189,US,71.56.209.168,Kisses Down Low,Kelly Rowland,Kisses Down Low,spotify:track:0Bfuvhe83D86N7wFdHemyj,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-16 20:43:32+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],4477,US,71.56.209.168,Karate Chop (Remix),Future,Karate Chop (Remix),spotify:track:0OUhWrcEoUVZPQ4VuQGQQg,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-16 20:43:34+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],0,US,71.56.209.168,High School,Nicki Minaj,Pink Friday: Roman Reloaded The Re-Up,spotify:track:2eUrgT3tEX4qhcmY3teYe9,,,,fwdbtn,backbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-16 20:43:51+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],1021,US,71.56.209.168,Karate Chop (Remix),Future,Karate Chop (Remix),spotify:track:0OUhWrcEoUVZPQ4VuQGQQg,,,,backbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-16 20:43:53+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],0,US,71.56.209.168,High School,Nicki Minaj,Pink Friday: Roman Reloaded The Re-Up,spotify:track:2eUrgT3tEX4qhcmY3teYe9,,,,fwdbtn,backbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-16 20:43:53+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],0,US,71.56.209.168,Karate Chop (Remix),Future,Karate Chop (Remix),spotify:track:0OUhWrcEoUVZPQ4VuQGQQg,,,,backbtn,backbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-16 20:43:55+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],0,US,71.56.209.168,Kisses Down Low,Kelly Rowland,Kisses Down Low,spotify:track:0Bfuvhe83D86N7wFdHemyj,,,,backbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-16 20:44:00+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],0,US,71.56.209.168,Karate Chop (Remix),Future,Karate Chop (Remix),spotify:track:0OUhWrcEoUVZPQ4VuQGQQg,,,,fwdbtn,endplay,FALSE,TRUE,FALSE,,FALSE
2013-04-17 18:10:24+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],154844,US,71.56.209.168,Karate Chop (Remix),Future,Karate Chop (Remix),spotify:track:0OUhWrcEoUVZPQ4VuQGQQg,,,,appload,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-17 18:12:26+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],121879,US,71.56.209.168,High School,Nicki Minaj,Pink Friday: Roman Reloaded The Re-Up,spotify:track:2eUrgT3tEX4qhcmY3teYe9,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-17 18:12:45+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],19826,US,71.56.209.168,Neva End,Future,Pluto,spotify:track:4sX8e5VkqBWA7IIooImSsS,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-17 18:16:17+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],212640,US,71.56.209.168,Wild for the Night (feat. Skrillex & Birdy Nam Nam),A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),spotify:track:22Mme5vsZ688TMUieIHdx3,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-17 18:17:20+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],31846,US,71.56.209.168,Show Out,Juicy J,Show Out,spotify:track:59TtuXFr3D84eemuLaM08F,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-17 18:20:59+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],219173,US,71.56.209.168,Molly,Tyga,Molly,spotify:track:6ycaeJRyCc1Wh1OU9wGMA0,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-17 18:21:43+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],43798,US,71.56.209.168,Wop (Official Version),J. Dash,Wop (Official Version),spotify:track:3zbnvxvqV5lL4Vq0FznWsX,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-17 18:24:45+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],183280,US,71.56.209.168,Freaks - Edit,French Montana,Freaks,spotify:track:1qbXihVTHVDINrJ65D6HAF,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-17 18:28:31+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],224853,US,71.56.209.168,Dope - Edited Version,Tyga,Dope,spotify:track:1mLZ43iNSWUFFwU6ymy9Vz,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-17 18:46:16+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],268320,US,71.56.209.168,Girls,Kid Cudi,Girls,spotify:track:7ESfyUEiTTeSiJhEKn1gTj,,,,trackdone,trackdone,FALSE,FALSE,FALSE,,FALSE
2013-04-17 18:47:20+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],33203,US,71.56.209.168,Love Sosa,Chief Keef,Finally Rich,spotify:track:62ny0t5ulbiZmqwQzGxias,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-17 18:47:50+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],30707,US,71.56.209.168,Blurred Lines,Robin Thicke,Blurred Lines,spotify:track:5PUvinSo4MNqW7vmomGRS7,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
2013-04-17 18:48:06+00:00,Windows 7 (Unknown Ed) SP1 [x86 0],16505,US,71.56.209.168,Crickets,Drop City Yacht Club,Crickets,spotify:track:4dNH0javipCBw9oog57C5K,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,,FALSE
